"metadata_ESTCID","Freq","TotalLength"
"T121539","8","69551"
"N017036","5","182480"
"T070851","2","92345"
"T124114","12","1067683"
"T113729","3","70521"
"T095949","8","265012"
"T062996","7","66823"
"T045610","4","154777"
"T090794","5","169925"
"T095856","6","67666"
"T039853","21","473704"
"T089037","7","108148"
"T071462","3","85678"
"N020640","28","86304"
"T137637","15","91034"
"T131447","2","77112"
"T036370","6","96890"
"T151984","5","90677"
"T073046","6","86587"
"T083681","2","180371"
"T220637","4","29322"
"T069210","2","90228"
"W013587","3","42961"
"T121882","3","66055"
"T140532","2","65641"
"T138368","6","123085"
"T102228","2","65659"
"T079691","8","118052"
"T147176","17","500707"
"T080491","4","95087"
"T082910","6","91044"
"T110864","4","68434"
"T056380","5","105761"
"N000735","7","42047"
"T072962","2","117626"
"T125494","30","690550"
"T083681","2","129582"
"T025316","2","169187"
"T146458","3","85690"
"N000008","18","124941"
"T113765","5","68107"
"T188376","12","42749"
"T135733","2","97504"
"T117050","10","119381"
"T098236","14","67042"
"T066851","2","16428"
"T221388","3","34666"
"N010532","28","1418701"
"T088338","3","109125"
"N023417","4","29318"
"W020445","3","21935"
"T130367","4","172445"
"T167548","3","67470"
"W031339","6","68915"
"T026160","3","72625"
"T077013","3","67083"
"T110539","6","174876"
"T189400","3","116852"
"T140243","3","31940"
"T081135","2","86197"
"T136377","2","87943"
"T006289","17","68031"
"T110279","6","66470"
"T097889","10","87730"
"T063903","10","124723"
"T136380","2","132529"
"T130858","12","45596"
"T088316","2","16440"
"T073047","5","173839"
"T146108","3","85794"
"T147223","3","26523"
"T089470","2","32920"
"T154466","5","342505"
"T110014","9","284022"
"T144420","10","152420"
"T078372","3","87364"
"T137895","3","72025"
"T088946","3","88675"
"T065396","4","147489"
"T083506","8","268315"
"T074647","5","71568"
"T063188","2","30686"
"T086666","3","88155"
"T143262","11","119557"
"T110292","3","30442"
"T139203","2","40533"
"N039656","12","212630"
"T012217","7","71634"
"T081135","4","86084"
"T069834","3","30581"
"N000969","9","46471"
"T146094","3","96231"
"T014799","3","16596"
"T113288","10","87711"
"T123299","5","70972"
"N003977","3","49767"
"T093539","7","42949"
"T121465","3","119178"
"T130703","6","88588"
"T061698","11","174956"
"T147176","5","548206"
"T138965","8","167862"
"N008931","2","125456"
"T146080","5","65754"
"T100109","8","66828"
"T090027","3","142967"
"T133957","8","181085"
"T135734","2","77255"
"N005260","3","121196"
"N016941","17","364837"
"T136508","2","49621"
"T118921","9","67074"
"T148503","6","127323"
"T120079","5","66122"
"T002892","4","86057"
"T138159","2","85825"
"N026322","3","91339"
"T036569","24","90061"
"T036370","4","138788"
"T082469","9","203125"
"T110905","2","117920"
"T150219","13","88983"
"T133336","19","711862"
"T146104","8","66139"
"T077047","3","169363"
"T055400","3","65713"
"N030899","2","171683"
"T119511","12","264614"
"T036373","3","117438"
"T068979","10","197278"
"T146026","2","85789"
