"metadata_ESTCID","Freq","TotalLength"
"T102190","5","45076"
"T053636","30","21864"
"T131524","23","66888"
"T097125","8","12584"
"T096098","14","16448"
"T005826","9","7361"
"T117810","42","71058"
"T044628","54","36492"
"W003398","24","29924"
"T165879","115","721262"
"P006031","24","87899"
"W005416","41","66354"
"T124296","39","273612"
"T094074","35","3352"
"T162631","8","99305"
"T078640","11","16754"
"T147414","86","264042"
"T031091","7","6414"
"T098534","14","66391"
"T013040","19","16450"
"T109210","72","96243"
"T145381","20","31618"
"T101260","30","76220"
"T118859","15","42022"
"T109846","6","7394"
"T044499","33","23876"
"T011027","70","91311"
"W042769","26","66930"
"T097928","15","121346"
"T013501","28","69552"
"N002338","8","10553"
"T035536","6","43869"
"W003418","41","68115"
"T037965","7","16464"
"T139449","14","76138"
"T037959","12","16452"
"T001094","22","76620"
"T176348","23","85697"
"T108793","7","16571"
"N006314","9","4161"
"T165181","11","10826"
"T073227","20","43352"
"W020221","9","11196"
"T051825","4","7331"
"N021966","13","5393"
"T177839","15","43129"
"N048331","38","65856"
"N005401","12","66341"
"T055752","10","16940"
"T109431","44","29354"
"N009392","27","46871"
"T097597","14","20879"
"T153630","24","46755"
"W041643","64","122010"
"T131225","7","29167"
"T063769","8","5512"
"T200804","10","29167"
"T080526","18","108493"
"W036409","16","32135"
"T038019","16","17518"
"T077709","17","68314"
"T051610","26","21514"
"T047413","58","22506"
"T125828","23","44251"
"W028927","11","22784"
"T213481","48","268436"
"T106155","9","7309"
"T111119","37","69523"
"T041510","16","44300"
"N050172","30","266281"
"T138373","29","66031"
"T004736","18","19307"
"T061513","24","42146"
"T127146","6","8484"
"T102145","4","21577"
"N025670","4","6622"
"T146564","25","119967"
"T123876","22","70855"
"T135433","26","118019"
"T170201","12","66554"
"T081785","24","44642"
"N027932","3","6773"
"T012964","22","22338"
"T128186","4","4426"
"T167529","9","67881"
"T146703","11","15863"
"N045721","15","20576"
"T202736","9","16569"
"T096963","10","79954"
"T096595","21","19125"
"T181891","9","16488"
"T231657","12","65564"
"T110673","51","291923"
"T109987","25","22522"
"T026230","6","11070"
"T060169","9","7621"
"T043972","12","17834"
"T046580","48","65856"
"P002031","29","96856"
"T148762","5","8526"
"T046585","46","65856"
"T093938","58","95702"
"N026789","5","5432"
"N051934","20","267928"
"T088066","4","10731"
"W029684","163","671315"
"N019411","31","76505"
"T102346","12","10599"
"N003668","10","67612"
"T164539","7","16729"
"T127328","12","95417"
"W015153","15","16561"
"T194741","3","2945"
"T224240","3","11188"
"T119887","10","68411"
"T110141","11","10569"
"T057206","38","29217"
"T057201","11","10868"
"T117349","13","17089"
"T099556","13","10545"
"T180162","15","16412"
"T111119","45","67587"
"N002025","9","10505"
"T105290","47","66628"
"T037076","55","21862"
"N013388","29","4684"
"W020128","10","7651"
"P002951","36","86647"
"T103128","10","22198"
"P002032","9","58653"
"T046578","53","65856"
"N015597","17","18629"
"T031580","10","10713"
"N017061","73","133177"
"T200356","6","15030"
"N009958","7","80449"
"T080528","15","139809"
"T138245","163","183132"
"T125828","16","43470"
"T144321","73","285062"
"T005294","12","11045"
"T004524","5","12019"
"T069213","45","117231"
"T108821","5","13304"
"W028722","24","11169"
"T109845","25","43532"
"T095719","11","23414"
"T002836","6","21463"
"T099047","16","43954"
"T002256","37","22659"
"T136487","12","65905"
"T138788","14","67776"
"T106147","16","70592"
"T178720","14","88843"
"P002031","74","370096"
"N019962","9","10545"
"T182847","80","42595"
"N041793","266","1049165"
"T060036","22","48788"
"N000234","16","41990"
"T221644","15","86389"
"T105290","24","66628"
"T078627","12","21802"
"T054399","57","117935"
"T129397","16","66600"
"T043958","24","29774"
"W020611","7","11713"
"N000026","21","16424"
"W027536","30","30920"
"N025087","10","16939"
"T083691","8","7361"
"T082477","76","121422"
"W014028","60","117455"
"T148185","12","5497"
"T144340","4","16448"
"T048406","7","16612"
"T147493","15","66471"
"T102149","18","29236"
"T176749","20","10529"
"W031123","12","46144"
"T084415","12","7602"
"T178720","10","89234"
"T109517","12","23706"
"N045666","5","10934"
"T114759","20","23191"
"T155206","19","46444"
"T213499","36","274168"
"T114739","127","93227"
"T041824","17","21053"
"T083993","22","65865"
"T177173","11","29147"
"W020077","11","18944"
"N013363","7","10573"
"T103600","25","21845"
"N006585","3","10525"
"T012435","11","29155"
"T135609","31","40198"
"T097157","8","4136"
"T020343","4","10302"
"T083497","11","49788"
"N003764","20","16517"
"T165158","4","7442"
"W028714","11","21446"
"T188569","11","92783"
"T111010","25","72898"
"T107160","13","4131"
"T085861","15","22282"
"T152072","19","42063"
"T048839","3","6803"
"T069974","9","21876"
"W021336","7","10696"
"N027910","7","10853"
"W036401","6","16905"
