"metadata_ESTCID","Freq","TotalLength"
"T144725","47","184953"
"T076534","27","83748"
"T030654","9","17298"
"T099202","76","118482"
"T095114","24","169997"
"T106750","8","19104"
"T082622","6","32291"
"T082477","46","124024"
"T060748","205","183097"
"T006506","12","16787"
"T118649","13","67776"
"N006481","140","90300"
"T063963","7","4274"
"T130837","35","66176"
"T143333","68","137014"
"T038521","24","21712"
"T108122","44","44486"
"T087676","16","22812"
"T117548","29","71944"
"T069569","16","66554"
"N034572","9","21644"
"T082494","8","7819"
"T139608","20","116635"
"T194180","19","124426"
"W031742","21","29195"
"T160848","99","487692"
"T089515","9","2690"
"T145770","7","21912"
"T117267","16","44556"
"T102190","5","45076"
"T131524","24","66888"
"T097125","7","12584"
"T005826","6","7361"
"T117810","38","71058"
"T044628","19","36492"
"N014289","8","41981"
"W003398","24","29924"
"T116429","7","20942"
"P006031","27","87899"
"N007129","18","76934"
"W005416","15","66354"
"T124296","39","273612"
"T162631","8","99305"
"T078640","7","16754"
"N008301","4","21463"
"T098534","6","66391"
"T109210","62","96243"
"T145381","18","31618"
"T118859","20","42022"
"T121848","3","17485"
"T080462","38","90829"
"T011027","67","91311"
"T097928","19","121346"
"T029027","3","4124"
"T013501","28","69552"
"T035536","3","43869"
"W003418","44","68115"
"T037965","8","16464"
"W018695","10","7410"
"T139449","14","76138"
"T037959","13","16452"
"T031577","7","10542"
"T108793","4","16571"
"T042863","11","30969"
"T128715","140","132234"
"T093417","8","17029"
"N005065","20","68414"
"T177839","14","43129"
"N048331","35","65856"
"N005401","10","66341"
"T146687","10","66109"
"T109431","43","29354"
"N009392","36","46871"
"T153630","25","46755"
"T080526","19","108493"
"T077709","8","68314"
"T051610","28","21514"
"T095381","8","87304"
"T061290","6","5433"
"W028927","7","22784"
"T213481","48","268436"
"T106155","8","7309"
"T111119","32","69523"
"T041510","23","44300"
"N024438","5","72872"
"N050172","34","266281"
"T138373","36","66031"
"T004736","17","19307"
"T061513","11","42146"
"T033373","4","29715"
"T133960","43","267034"
"T146564","22","119967"
"T123876","23","70855"
"T135433","25","118019"
"T170201","11","66554"
"T081785","15","44642"
"T012964","13","22338"
"T128186","4","4426"
"T167529","12","67881"
"T136487","13","73254"
"T130632","8","42486"
"T202736","7","16569"
"T121114","16","21590"
"T096963","9","79954"
"T181891","10","16488"
"T110673","43","291923"
"T107035","5","30322"
"T075872","18","16890"
"T109987","19","22522"
"T043972","12","17834"
"T046580","48","65856"
"P002031","21","96856"
"N016619","7","42023"
"T147676","12","33892"
"T046585","44","65856"
"T093938","44","95702"
"T115237","4","10525"
"N026789","5","5432"
"T115433","12","21755"
"N051934","22","267928"
"N066321","8","202286"
"T031578","6","10549"
"T040871","53","46156"
"T080337","23","21823"
"N001746","11","16751"
"T111706","14","29281"
"T164539","4","16729"
"T127328","10","95417"
"T058982","18","117027"
"T224240","3","11188"
"T119887","11","68411"
"T110141","10","10569"
"T097929","14","120144"
"N012887","14","21915"
"T180162","14","16412"
"T111119","34","67587"
"N013388","27","4684"
"T082477","39","138608"
"T029402","41","11614"
"P002032","8","56591"
"P002951","38","86647"
"N016615","10","41983"
"T046578","51","65856"
"T031580","12","10713"
"N017061","72","133177"
"T119835","7","21736"
"T200356","7","15030"
"N009958","6","80449"
"T080528","16","139809"
"T138245","144","183132"
"T125828","16","43470"
"T144321","64","285062"
"T069213","51","117231"
"T109845","25","43532"
"T099047","7","43954"
"T136487","12","65905"
"T106996","5","22842"
"T138788","16","67776"
"T128715","32","66480"
"T178720","17","88843"
"P002031","81","370096"
"T145593","13","87342"
"T063257","10","43385"
"T182847","17","42595"
"T038503","9","11939"
"T060036","21","48788"
"N020554","4","7424"
"T221644","17","86389"
"T182074","51","42712"
"N015714","13","19546"
"T054399","56","117935"
"T129397","16","66600"
"T043958","22","29774"
"T082477","70","121422"
"W014028","60","117455"
"T140556","7","67241"
"T048406","9","16612"
"T102149","19","29236"
"W031123","9","46144"
"T178720","12","89234"
"T117811","3","16813"
"T114759","12","23191"
"T140211","9","10549"
"T213499","39","274168"
"T041824","11","21053"
"T031564","5","7345"
"T117325","24","86799"
"W020077","10","18944"
"T163959","6","42009"
"T135609","24","40198"
"T067471","15","33408"
"T083497","10","49788"
"T145214","3","7321"
"N003764","21","16517"
"T146392","3","16449"
"T188569","29","92783"
"T111010","32","72898"
"T085861","23","22282"
"T152072","28","42063"
"T005836","8","19294"
"T048839","3","6803"
"T192746","7","20802"
"T050262","12","17432"
"T181137","22","88403"
"T091664","74","186082"
"T038307","9","25967"
"T107666","29","48551"
"T160848","67","508236"
"T084394","6","13236"
"T044615","3","5432"
"N001413","11","21562"
"T090126","8","42738"
"T219026","14","21486"
"N003927","45","25619"
"N027238","15","22356"
"T067713","5","12493"
"T165117","11","5423"
"T009694","6","16448"
"T012691","37","46236"
"T144915","33","87666"
"T165249","9","43031"
"T130681","28","117209"
"T144529","16","29538"
"T075205","30","72539"
"T104917","14","16386"
"T087677","5","16927"
"T137133","20","42929"
"T036464","3","27125"
"T155206","28","171264"
"T074058","6","16911"
"T083965","52","117441"
"T145496","79","178021"
"T084639","8","66329"
"T146092","17","71033"
"T146575","125","384460"
"T022257","20","29280"
"T101297","37","67725"
"T121883","58","67050"
"T001099","10","65690"
"N030886","8","103716"
"T096668","73","168330"
"T107029","92","67055"
"T141387","11","67105"
"T121797","26","87678"
"T144725","23","124778"
"T122465","14","4152"
"T085642","11","14906"
"T022258","15","42047"
"W020241","13","16474"
"T077327","10","5798"
"T084341","28","66312"
"T043949","4","10608"
"N007987","10","121663"
"N018488","4","16467"
"P002031","45","511723"
"T066763","3","5441"
"T103680","21","17091"
"T082477","42","179059"
"T091600","28","47330"
"T131468","36","42806"
"T003289","13","21879"
"T011016","87","98131"
"N064645","22","23135"
"T171579","6","10569"
"T119092","13","88647"
"T080526","13","68807"
"T103888","6","10565"
"T132173","4","118445"
"T084927","27","68683"
"T148096","80","124473"
"N020951","8","5377"
"N010960","26","46217"
"T038424","7","16489"
"N035381","18","67007"
"T033594","7","10772"
"T049542","27","18121"
"T043951","11","16808"
"T095674","10","43468"
"T051440","5","1365"
"T021366","21","74058"
"N034123","5","30791"
"T050285","17","23120"
"N017504","21","42576"
"T005808","5","15108"
"T141031","22","36090"
"T036513","30","87132"
"T004123","12","17434"
"N009262","12","7364"
"T100498","7","4179"
"N007122","14","98952"
"T009605","23","72810"
"T116357","5","16532"
"T091108","7","5454"
"T138375","29","78539"
"T145674","5","6272"
"T090531","9","71116"
"T185989","8","65739"
"T201934","8","104122"
"T180973","18","68391"
"T175247","13","23450"
"T140542","19","33494"
"T225696","9","66835"
"W031464","35","86342"
"T049385","11","44649"
"T092617","12","48528"
"N031798","10","10729"
"T021829","20","122514"
"T221253","17","58754"
"T064973","10","4124"
"T002818","12","26959"
"T094809","86","107549"
"T148219","9","5779"
"T148911","21","75260"
"T086119","6","16794"
"T146147","54","90412"
"T075329","27","43805"
"T069569","6","66288"
"T038922","12","21805"
"T029266","15","30721"
"T144203","30","89166"
"T125222","10","16468"
"T038191","8","2913"
"N010722","21","29191"
"T142399","4","16507"
"N013476","4","21401"
"T020269","4","10740"
"T136736","19","172693"
"T056601","30","123238"
"W029686","28","44583"
"N052538","83","171504"
"T085822","3","22036"
"N037271","17","16441"
"T087734","19","19097"
"T046827","26","29177"
"P001892","10","47880"
"T070193","27","67740"
"N012883","13","22050"
"T095383","30","117744"
"W006547","46","68222"
"T114972","21","291327"
"T136382","52","129302"
"T130895","16","10648"
"T112869","35","112079"
"T013710","12","42223"
"N050174","18","122702"
"T113111","7","43956"
"N034125","13","22601"
"T020507","8","16468"
"T011022","86","98119"
"T088473","4","4201"
"T146140","16","66520"
"T152908","26","88039"
"T095168","26","16497"
"T109189","19","30245"
"T058982","12","116847"
"T193398","22","30100"
"T085409","59","86138"
"T040178","33","68097"
"T030939","4","8543"
"W021979","15","44640"
"T043957","21","30082"
"T095380","28","117744"
"T103014","15","17892"
"T040870","40","43383"
"T135435","25","87137"
"T090349","11","10989"
"T051841","13","11063"
"N019298","7","5834"
"T012424","6","13159"
"T037768","25","42728"
"T121958","18","16845"
"T012966","9","21288"
